"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"G-7","CPI","TOT","AGRWTH","M","2008-04",3.160741,
"G-7","CPI","TOT","AGRWTH","M","2008-05",3.500454,
"G-7","CPI","TOT","AGRWTH","M","2008-06",4.161613,
"G-7","CPI","TOT","AGRWTH","M","2008-07",4.593877,
"G-7","CPI","TOT","AGRWTH","M","2008-08",4.422256,
"G-7","CPI","TOT","AGRWTH","M","2008-09",4.148726,
"G-7","CPI","TOT","AGRWTH","M","2008-10",3.229715,
"G-7","CPI","TOT","AGRWTH","M","2008-11",1.473141,
"G-7","CPI","TOT","AGRWTH","M","2008-12",0.6692284,
"G-7","CPI","TOT","AGRWTH","M","2009-01",0.5078555,
"G-7","CPI","TOT","AGRWTH","M","2009-02",0.6572687,
"G-7","CPI","TOT","AGRWTH","M","2009-03",0.1363825,
"G-7","CPI","TOT","AGRWTH","M","2009-04",-0.08894581,
"G-7","CPI","TOT","AGRWTH","M","2009-05",-0.649914,
"G-7","CPI","TOT","AGRWTH","M","2009-06",-0.8745821,
"G-7","CPI","TOT","AGRWTH","M","2009-07",-1.424945,
"G-7","CPI","TOT","AGRWTH","M","2009-08",-1.015309,
"G-7","CPI","TOT","AGRWTH","M","2009-09",-0.9592326,
"G-7","CPI","TOT","AGRWTH","M","2009-10",-0.2928293,
"G-7","CPI","TOT","AGRWTH","M","2009-11",1.05455,
"G-7","CPI","TOT","AGRWTH","M","2009-12",1.734446,
"G-7","CPI","TOT","AGRWTH","M","2010-01",1.849484,
"G-7","CPI","TOT","AGRWTH","M","2010-02",1.571577,
"G-7","CPI","TOT","AGRWTH","M","2010-03",1.76606,
"G-7","CPI","TOT","AGRWTH","M","2010-04",1.779136,
"G-7","CPI","TOT","AGRWTH","M","2010-05",1.626162,
"G-7","CPI","TOT","AGRWTH","M","2010-06",1.018133,
"G-7","CPI","TOT","AGRWTH","M","2010-07",1.158931,
"G-7","CPI","TOT","AGRWTH","M","2010-08",1.06516,
"G-7","CPI","TOT","AGRWTH","M","2010-09",1.115197,
"G-7","CPI","TOT","AGRWTH","M","2010-10",1.267983,
"G-7","CPI","TOT","AGRWTH","M","2010-11",1.236089,
"G-7","CPI","TOT","AGRWTH","M","2010-12",1.477177,
"G-7","CPI","TOT","AGRWTH","M","2011-01",1.601436,
"G-7","CPI","TOT","AGRWTH","M","2011-02",1.90168,
"G-7","CPI","TOT","AGRWTH","M","2011-03",2.268565,
"G-7","CPI","TOT","AGRWTH","M","2011-04",2.585949,
"G-7","CPI","TOT","AGRWTH","M","2011-05",2.828239,
"G-7","CPI","TOT","AGRWTH","M","2011-06",2.818476,
"G-7","CPI","TOT","AGRWTH","M","2011-07",2.910839,
"G-7","CPI","TOT","AGRWTH","M","2011-08",3.023557,
"G-7","CPI","TOT","AGRWTH","M","2011-09",3.141078,
"G-7","CPI","TOT","AGRWTH","M","2011-10",2.93127,
"G-7","CPI","TOT","AGRWTH","M","2011-11",2.81721,
"G-7","CPI","TOT","AGRWTH","M","2011-12",2.525831,
"G-7","CPI","TOT","AGRWTH","M","2012-01",2.501611,
"G-7","CPI","TOT","AGRWTH","M","2012-02",2.49806,
"G-7","CPI","TOT","AGRWTH","M","2012-03",2.390916,
"G-7","CPI","TOT","AGRWTH","M","2012-04",2.123718,
"G-7","CPI","TOT","AGRWTH","M","2012-05",1.704872,
"G-7","CPI","TOT","AGRWTH","M","2012-06",1.594089,
"G-7","CPI","TOT","AGRWTH","M","2012-07",1.418301,
"G-7","CPI","TOT","AGRWTH","M","2012-08",1.626485,
"G-7","CPI","TOT","AGRWTH","M","2012-09",1.762644,
"G-7","CPI","TOT","AGRWTH","M","2012-10",1.830429,
"G-7","CPI","TOT","AGRWTH","M","2012-11",1.602848,
"G-7","CPI","TOT","AGRWTH","M","2012-12",1.558126,
"G-7","CPI","TOT","AGRWTH","M","2013-01",1.402106,
"G-7","CPI","TOT","AGRWTH","M","2013-02",1.56529,
"G-7","CPI","TOT","AGRWTH","M","2013-03",1.221179,
"G-7","CPI","TOT","AGRWTH","M","2013-04",0.8968542,
"G-7","CPI","TOT","AGRWTH","M","2013-05",1.189701,
"G-7","CPI","TOT","AGRWTH","M","2013-06",1.541193,
"G-7","CPI","TOT","AGRWTH","M","2013-07",1.736256,
"G-7","CPI","TOT","AGRWTH","M","2013-08",1.43937,
"G-7","CPI","TOT","AGRWTH","M","2013-09",1.258658,
"G-7","CPI","TOT","AGRWTH","M","2013-10",1.04851,
"G-7","CPI","TOT","AGRWTH","M","2013-11",1.263754,
"G-7","CPI","TOT","AGRWTH","M","2013-12",1.442502,
"G-7","CPI","TOT","AGRWTH","M","2014-01",1.433737,
"G-7","CPI","TOT","AGRWTH","M","2014-02",1.179251,
"G-7","CPI","TOT","AGRWTH","M","2014-03",1.368685,
"G-7","CPI","TOT","AGRWTH","M","2014-04",1.922647,
"G-7","CPI","TOT","AGRWTH","M","2014-05",1.994938,
"G-7","CPI","TOT","AGRWTH","M","2014-06",1.974363,
"G-7","CPI","TOT","AGRWTH","M","2014-07",1.8562,
"G-7","CPI","TOT","AGRWTH","M","2014-08",1.648887,
"G-7","CPI","TOT","AGRWTH","M","2014-09",1.587472,
"G-7","CPI","TOT","AGRWTH","M","2014-10",1.57621,
"G-7","CPI","TOT","AGRWTH","M","2014-11",1.258134,
"G-7","CPI","TOT","AGRWTH","M","2014-12",0.8400736,
"G-7","CPI","TOT","AGRWTH","M","2015-01",0.2533583,
"G-7","CPI","TOT","AGRWTH","M","2015-02",0.3148809,
"G-7","CPI","TOT","AGRWTH","M","2015-03",0.3254225,
"G-7","CPI","TOT","AGRWTH","M","2015-04",0.04709495,
"G-7","CPI","TOT","AGRWTH","M","2015-05",0.1748443,
"G-7","CPI","TOT","AGRWTH","M","2015-06",0.2235467,
"G-7","CPI","TOT","AGRWTH","M","2015-07",0.2250116,
"G-7","CPI","TOT","AGRWTH","M","2015-08",0.2288863,
"G-7","CPI","TOT","AGRWTH","M","2015-09",0.03299698,
"G-7","CPI","TOT","AGRWTH","M","2015-10",0.2054465,
"G-7","CPI","TOT","AGRWTH","M","2015-11",0.4309318,
"G-7","CPI","TOT","AGRWTH","M","2015-12",0.5352412,
"G-7","CPI","TOT","AGRWTH","M","2016-01",0.9146986,
"G-7","CPI","TOT","AGRWTH","M","2016-02",0.6365393,
"G-7","CPI","TOT","AGRWTH","M","2016-03",0.5640841,
"G-7","CPI","TOT","AGRWTH","M","2016-04",0.629106,
"G-7","CPI","TOT","AGRWTH","M","2016-05",0.5923629,
"G-7","CPI","TOT","AGRWTH","M","2016-06",0.6278573,
"G-7","CPI","TOT","AGRWTH","M","2016-07",0.5388369,
"G-7","CPI","TOT","AGRWTH","M","2016-08",0.6641211,
"G-7","CPI","TOT","AGRWTH","M","2016-09",0.9631808,
"G-7","CPI","TOT","AGRWTH","M","2016-10",1.151765,
"G-7","CPI","TOT","AGRWTH","M","2016-11",1.248001,
"G-7","CPI","TOT","AGRWTH","M","2016-12",1.583195,
"G-7","CPI","TOT","AGRWTH","M","2017-01",1.986349,
"G-7","CPI","TOT","AGRWTH","M","2017-02",2.156238,
"G-7","CPI","TOT","AGRWTH","M","2017-03",1.871341,
"G-7","CPI","TOT","AGRWTH","M","2017-04",1.88801,
"G-7","CPI","TOT","AGRWTH","M","2017-05",1.61491,
"G-7","CPI","TOT","AGRWTH","M","2017-06",1.430435,
"G-7","CPI","TOT","AGRWTH","M","2017-07",1.512492,
"G-7","CPI","TOT","AGRWTH","M","2017-08",1.698635,
"G-7","CPI","TOT","AGRWTH","M","2017-09",1.888581,
"G-7","CPI","TOT","AGRWTH","M","2017-10",1.693308,
"G-7","CPI","TOT","AGRWTH","M","2017-11",1.87988,
"G-7","CPI","TOT","AGRWTH","M","2017-12",1.870444,
"G-7","CPI","TOT","AGRWTH","M","2018-01",1.869507,
"G-7","CPI","TOT","AGRWTH","M","2018-02",1.927536,
"G-7","CPI","TOT","AGRWTH","M","2018-03",2.002239,
"COL","CPI","TOT","AGRWTH","M","1996-01",20.24033,
"COL","CPI","TOT","AGRWTH","M","1996-02",20.81973,
"COL","CPI","TOT","AGRWTH","M","1996-03",20.21916,
"COL","CPI","TOT","AGRWTH","M","1996-04",19.91701,
"COL","CPI","TOT","AGRWTH","M","1996-05",19.79592,
"COL","CPI","TOT","AGRWTH","M","1996-06",19.69086,
"COL","CPI","TOT","AGRWTH","M","1996-07",20.57352,
"COL","CPI","TOT","AGRWTH","M","1996-08",21.13983,
"COL","CPI","TOT","AGRWTH","M","1996-09",21.55059,
"COL","CPI","TOT","AGRWTH","M","1996-10",21.84956,
"COL","CPI","TOT","AGRWTH","M","1996-11",21.87399,
"COL","CPI","TOT","AGRWTH","M","1996-12",21.63892,
"COL","CPI","TOT","AGRWTH","M","1997-01",20.64335,
"COL","CPI","TOT","AGRWTH","M","1997-02",19.5737,
"COL","CPI","TOT","AGRWTH","M","1997-03",18.93561,
"COL","CPI","TOT","AGRWTH","M","1997-04",18.54095,
"COL","CPI","TOT","AGRWTH","M","1997-05",18.59739,
"COL","CPI","TOT","AGRWTH","M","1997-06",18.69736,
"COL","CPI","TOT","AGRWTH","M","1997-07",17.8927,
"COL","CPI","TOT","AGRWTH","M","1997-08",17.94311,
"COL","CPI","TOT","AGRWTH","M","1997-09",18,
"COL","CPI","TOT","AGRWTH","M","1997-10",17.79797,
"COL","CPI","TOT","AGRWTH","M","1997-11",17.81548,
"COL","CPI","TOT","AGRWTH","M","1997-12",17.68421,
"COL","CPI","TOT","AGRWTH","M","1998-01",17.83588,
"COL","CPI","TOT","AGRWTH","M","1998-02",18.02661,
"COL","CPI","TOT","AGRWTH","M","1998-03",19.25834,
"COL","CPI","TOT","AGRWTH","M","1998-04",20.74921,
"COL","CPI","TOT","AGRWTH","M","1998-05",20.6847,
"COL","CPI","TOT","AGRWTH","M","1998-06",20.69536,
"COL","CPI","TOT","AGRWTH","M","1998-07",20.26742,
"COL","CPI","TOT","AGRWTH","M","1998-08",18.94712,
"COL","CPI","TOT","AGRWTH","M","1998-09",17.81952,
"COL","CPI","TOT","AGRWTH","M","1998-10",17.10526,
"COL","CPI","TOT","AGRWTH","M","1998-11",16.35914,
"COL","CPI","TOT","AGRWTH","M","1998-12",16.68157,
"COL","CPI","TOT","AGRWTH","M","1999-01",17.17926,
"COL","CPI","TOT","AGRWTH","M","1999-02",15.37971,
"COL","CPI","TOT","AGRWTH","M","1999-03",13.49502,
"COL","CPI","TOT","AGRWTH","M","1999-04",11.16035,
"COL","CPI","TOT","AGRWTH","M","1999-05",9.998016,
"COL","CPI","TOT","AGRWTH","M","1999-06",8.955517,
"COL","CPI","TOT","AGRWTH","M","1999-07",8.777062,
"COL","CPI","TOT","AGRWTH","M","1999-08",9.280561,
"COL","CPI","TOT","AGRWTH","M","1999-09",9.33126,
"COL","CPI","TOT","AGRWTH","M","1999-10",9.318093,
"COL","CPI","TOT","AGRWTH","M","1999-11",9.649971,
"COL","CPI","TOT","AGRWTH","M","1999-12",9.237256,
"COL","CPI","TOT","AGRWTH","M","2000-01",8.248969,
"COL","CPI","TOT","AGRWTH","M","2000-02",8.904867,
"COL","CPI","TOT","AGRWTH","M","2000-03",9.73516,
"COL","CPI","TOT","AGRWTH","M","2000-04",9.96738,
"COL","CPI","TOT","AGRWTH","M","2000-05",9.990983,
"COL","CPI","TOT","AGRWTH","M","2000-06",9.676259,
"COL","CPI","TOT","AGRWTH","M","2000-07",9.306079,
"COL","CPI","TOT","AGRWTH","M","2000-08",9.099019,
"COL","CPI","TOT","AGRWTH","M","2000-09",9.192745,
"COL","CPI","TOT","AGRWTH","M","2000-10",8.984583,
"COL","CPI","TOT","AGRWTH","M","2000-11",8.835979,
"COL","CPI","TOT","AGRWTH","M","2000-12",8.754386,
"COL","CPI","TOT","AGRWTH","M","2001-01",8.486318,
"COL","CPI","TOT","AGRWTH","M","2001-02",8.058236,
"COL","CPI","TOT","AGRWTH","M","2001-03",7.806258,
"COL","CPI","TOT","AGRWTH","M","2001-04",7.959789,
"COL","CPI","TOT","AGRWTH","M","2001-05",7.870142,
"COL","CPI","TOT","AGRWTH","M","2001-06",7.937028,
"COL","CPI","TOT","AGRWTH","M","2001-07",8.087271,
"COL","CPI","TOT","AGRWTH","M","2001-08",8.029436,
"COL","CPI","TOT","AGRWTH","M","2001-09",7.962873,
"COL","CPI","TOT","AGRWTH","M","2001-10",8.01626,
"COL","CPI","TOT","AGRWTH","M","2001-11",7.762113,
"COL","CPI","TOT","AGRWTH","M","2001-12",7.646395,
"COL","CPI","TOT","AGRWTH","M","2002-01",7.375479,
"COL","CPI","TOT","AGRWTH","M","2002-02",6.705311,
"COL","CPI","TOT","AGRWTH","M","2002-03",5.897792,
"COL","CPI","TOT","AGRWTH","M","2002-04",5.663258,
"COL","CPI","TOT","AGRWTH","M","2002-05",5.836753,
"COL","CPI","TOT","AGRWTH","M","2002-06",6.244303,
"COL","CPI","TOT","AGRWTH","M","2002-07",6.146608,
"COL","CPI","TOT","AGRWTH","M","2002-08",5.979413,
"COL","CPI","TOT","AGRWTH","M","2002-09",5.972851,
"COL","CPI","TOT","AGRWTH","M","2002-10",6.367605,
"COL","CPI","TOT","AGRWTH","M","2002-11",7.067669,
"COL","CPI","TOT","AGRWTH","M","2002-12",6.998352,
"COL","CPI","TOT","AGRWTH","M","2003-01",7.389236,
"COL","CPI","TOT","AGRWTH","M","2003-02",7.238291,
"COL","CPI","TOT","AGRWTH","M","2003-03",7.59586,
"COL","CPI","TOT","AGRWTH","M","2003-04",7.844553,
"COL","CPI","TOT","AGRWTH","M","2003-05",7.726555,
"COL","CPI","TOT","AGRWTH","M","2003-06",7.207207,
"COL","CPI","TOT","AGRWTH","M","2003-07",7.034601,
"COL","CPI","TOT","AGRWTH","M","2003-08",7.27039,
"COL","CPI","TOT","AGRWTH","M","2003-09",7.116425,
"COL","CPI","TOT","AGRWTH","M","2003-10",6.58081,
"COL","CPI","TOT","AGRWTH","M","2003-11",6.13764,
"COL","CPI","TOT","AGRWTH","M","2003-12",6.484594,
"COL","CPI","TOT","AGRWTH","M","2004-01",6.188564,
"COL","CPI","TOT","AGRWTH","M","2004-02",6.270537,
"COL","CPI","TOT","AGRWTH","M","2004-03",6.219512,
"COL","CPI","TOT","AGRWTH","M","2004-04",5.478901,
"COL","CPI","TOT","AGRWTH","M","2004-05",5.372617,
"COL","CPI","TOT","AGRWTH","M","2004-06",6.069094,
"COL","CPI","TOT","AGRWTH","M","2004-07",6.198237,
"COL","CPI","TOT","AGRWTH","M","2004-08",5.885486,
"COL","CPI","TOT","AGRWTH","M","2004-09",5.979272,
"COL","CPI","TOT","AGRWTH","M","2004-10",5.895631,
"COL","CPI","TOT","AGRWTH","M","2004-11",5.822416,
"COL","CPI","TOT","AGRWTH","M","2004-12",5.49783,
"COL","CPI","TOT","AGRWTH","M","2005-01",5.436767,
"COL","CPI","TOT","AGRWTH","M","2005-02",5.256377,
"COL","CPI","TOT","AGRWTH","M","2005-03",5.026151,
"COL","CPI","TOT","AGRWTH","M","2005-04",5.01651,
"COL","CPI","TOT","AGRWTH","M","2005-05",5.048077,
"COL","CPI","TOT","AGRWTH","M","2005-06",4.828974,
"COL","CPI","TOT","AGRWTH","M","2005-07",4.90566,
"COL","CPI","TOT","AGRWTH","M","2005-08",4.879276,
"COL","CPI","TOT","AGRWTH","M","2005-09",5.015045,
"COL","CPI","TOT","AGRWTH","M","2005-10",5.266458,
"COL","CPI","TOT","AGRWTH","M","2005-11",5.101913,
"COL","CPI","TOT","AGRWTH","M","2005-12",4.84977,
"COL","CPI","TOT","AGRWTH","M","2006-01",4.562879,
"COL","CPI","TOT","AGRWTH","M","2006-02",4.173807,
"COL","CPI","TOT","AGRWTH","M","2006-03",4.105429,
"COL","CPI","TOT","AGRWTH","M","2006-04",4.123836,
"COL","CPI","TOT","AGRWTH","M","2006-05",4.034686,
"COL","CPI","TOT","AGRWTH","M","2006-06",3.934741,
"COL","CPI","TOT","AGRWTH","M","2006-07",4.316547,
"COL","CPI","TOT","AGRWTH","M","2006-08",4.724221,
"COL","CPI","TOT","AGRWTH","M","2006-09",4.572588,
"COL","CPI","TOT","AGRWTH","M","2006-10",4.18106,
"COL","CPI","TOT","AGRWTH","M","2006-11",4.30696,
"COL","CPI","TOT","AGRWTH","M","2006-12",4.482759,
"COL","CPI","TOT","AGRWTH","M","2007-01",4.706717,
"COL","CPI","TOT","AGRWTH","M","2007-02",5.252027,
"COL","CPI","TOT","AGRWTH","M","2007-03",5.786956,
"COL","CPI","TOT","AGRWTH","M","2007-04",6.248548,
"COL","CPI","TOT","AGRWTH","M","2007-05",6.228293,
"COL","CPI","TOT","AGRWTH","M","2007-06",6.036473,
"COL","CPI","TOT","AGRWTH","M","2007-07",5.770115,
"COL","CPI","TOT","AGRWTH","M","2007-08",5.220975,
"COL","CPI","TOT","AGRWTH","M","2007-09",5.000571,
"COL","CPI","TOT","AGRWTH","M","2007-10",5.168077,
"COL","CPI","TOT","AGRWTH","M","2007-11",5.418045,
"COL","CPI","TOT","AGRWTH","M","2007-12",5.690224,
"COL","CPI","TOT","AGRWTH","M","2008-01",5.997289,
"COL","CPI","TOT","AGRWTH","M","2008-02",6.351864,
"COL","CPI","TOT","AGRWTH","M","2008-03",5.922576,
"COL","CPI","TOT","AGRWTH","M","2008-04",5.728028,
"COL","CPI","TOT","AGRWTH","M","2008-05",6.386225,
"COL","CPI","TOT","AGRWTH","M","2008-06",7.184064,
"COL","CPI","TOT","AGRWTH","M","2008-07",7.520104,
"COL","CPI","TOT","AGRWTH","M","2008-08",7.867247,
"COL","CPI","TOT","AGRWTH","M","2008-09",7.578558,
"COL","CPI","TOT","AGRWTH","M","2008-10",7.936508,
"COL","CPI","TOT","AGRWTH","M","2008-11",7.725601,
"COL","CPI","TOT","AGRWTH","M","2008-12",7.677399,
"COL","CPI","TOT","AGRWTH","M","2009-01",7.181673,
"COL","CPI","TOT","AGRWTH","M","2009-02",6.465834,
"COL","CPI","TOT","AGRWTH","M","2009-03",6.143274,
"COL","CPI","TOT","AGRWTH","M","2009-04",5.727874,
"COL","CPI","TOT","AGRWTH","M","2009-05",4.773612,
"COL","CPI","TOT","AGRWTH","M","2009-06",3.808266,
"COL","CPI","TOT","AGRWTH","M","2009-07",3.274712,
"COL","CPI","TOT","AGRWTH","M","2009-08",3.127207,
"COL","CPI","TOT","AGRWTH","M","2009-09",3.214069,
"COL","CPI","TOT","AGRWTH","M","2009-10",2.719581,
"COL","CPI","TOT","AGRWTH","M","2009-11",2.37043,
"COL","CPI","TOT","AGRWTH","M","2009-12",2,
"COL","CPI","TOT","AGRWTH","M","2010-01",2.097624,
"COL","CPI","TOT","AGRWTH","M","2010-02",2.090111,
"COL","CPI","TOT","AGRWTH","M","2010-03",1.834412,
"COL","CPI","TOT","AGRWTH","M","2010-04",1.985136,
"COL","CPI","TOT","AGRWTH","M","2010-05",2.072742,
"COL","CPI","TOT","AGRWTH","M","2010-06",2.250049,
"COL","CPI","TOT","AGRWTH","M","2010-07",2.241143,
"COL","CPI","TOT","AGRWTH","M","2010-08",2.30852,
"COL","CPI","TOT","AGRWTH","M","2010-09",2.28163,
"COL","CPI","TOT","AGRWTH","M","2010-10",2.333791,
"COL","CPI","TOT","AGRWTH","M","2010-11",2.590267,
"COL","CPI","TOT","AGRWTH","M","2010-12",3.176471,
"COL","CPI","TOT","AGRWTH","M","2011-01",3.398247,
"COL","CPI","TOT","AGRWTH","M","2011-02",3.167552,
"COL","CPI","TOT","AGRWTH","M","2011-03",3.188518,
"COL","CPI","TOT","AGRWTH","M","2011-04",2.838239,
"COL","CPI","TOT","AGRWTH","M","2011-05",3.017241,
"COL","CPI","TOT","AGRWTH","M","2011-06",3.233831,
"COL","CPI","TOT","AGRWTH","M","2011-07",3.426821,
"COL","CPI","TOT","AGRWTH","M","2011-08",3.269911,
"COL","CPI","TOT","AGRWTH","M","2011-09",3.733844,
"COL","CPI","TOT","AGRWTH","M","2011-10",4.014948,
"COL","CPI","TOT","AGRWTH","M","2011-11",3.959449,
"COL","CPI","TOT","AGRWTH","M","2011-12",3.724819,
"COL","CPI","TOT","AGRWTH","M","2012-01",3.55024,
"COL","CPI","TOT","AGRWTH","M","2012-02",3.557053,
"COL","CPI","TOT","AGRWTH","M","2012-03",3.398058,
"COL","CPI","TOT","AGRWTH","M","2012-04",3.421911,
"COL","CPI","TOT","AGRWTH","M","2012-05",3.44026,
"COL","CPI","TOT","AGRWTH","M","2012-06",3.197405,
"COL","CPI","TOT","AGRWTH","M","2012-07",3.026377,
"COL","CPI","TOT","AGRWTH","M","2012-08",3.110823,
"COL","CPI","TOT","AGRWTH","M","2012-09",3.082603,
"COL","CPI","TOT","AGRWTH","M","2012-10",3.058498,
"COL","CPI","TOT","AGRWTH","M","2012-11",2.778289,
"COL","CPI","TOT","AGRWTH","M","2012-12",2.43679,
"COL","CPI","TOT","AGRWTH","M","2013-01",1.991633,
"COL","CPI","TOT","AGRWTH","M","2013-02",1.825906,
"COL","CPI","TOT","AGRWTH","M","2013-03",1.914048,
"COL","CPI","TOT","AGRWTH","M","2013-04",2.019474,
"COL","CPI","TOT","AGRWTH","M","2013-05",2.004494,
"COL","CPI","TOT","AGRWTH","M","2013-06",2.155366,
"COL","CPI","TOT","AGRWTH","M","2013-07",2.227812,
"COL","CPI","TOT","AGRWTH","M","2013-08",2.262728,
"COL","CPI","TOT","AGRWTH","M","2013-09",2.274152,
"COL","CPI","TOT","AGRWTH","M","2013-10",1.841423,
"COL","CPI","TOT","AGRWTH","M","2013-11",1.754386,
"COL","CPI","TOT","AGRWTH","M","2013-12",1.931676,
"COL","CPI","TOT","AGRWTH","M","2014-01",2.131074,
"COL","CPI","TOT","AGRWTH","M","2014-02",2.316911,
"COL","CPI","TOT","AGRWTH","M","2014-03",2.507087,
"COL","CPI","TOT","AGRWTH","M","2014-04",2.72181,
"COL","CPI","TOT","AGRWTH","M","2014-05",2.934438,
"COL","CPI","TOT","AGRWTH","M","2014-06",2.778022,
"COL","CPI","TOT","AGRWTH","M","2014-07",2.891037,
"COL","CPI","TOT","AGRWTH","M","2014-08",3.020458,
"COL","CPI","TOT","AGRWTH","M","2014-09",2.853891,
"COL","CPI","TOT","AGRWTH","M","2014-10",3.291495,
"COL","CPI","TOT","AGRWTH","M","2014-11",3.659395,
"COL","CPI","TOT","AGRWTH","M","2014-12",3.658537,
"COL","CPI","TOT","AGRWTH","M","2015-01",3.815261,
"COL","CPI","TOT","AGRWTH","M","2015-02",4.355371,
"COL","CPI","TOT","AGRWTH","M","2015-03",4.55449,
"COL","CPI","TOT","AGRWTH","M","2015-04",4.636958,
"COL","CPI","TOT","AGRWTH","M","2015-05",4.400308,
"COL","CPI","TOT","AGRWTH","M","2015-06",4.422205,
"COL","CPI","TOT","AGRWTH","M","2015-07",4.458109,
"COL","CPI","TOT","AGRWTH","M","2015-08",4.747294,
"COL","CPI","TOT","AGRWTH","M","2015-09",5.353647,
"COL","CPI","TOT","AGRWTH","M","2015-10",5.897349,
"COL","CPI","TOT","AGRWTH","M","2015-11",6.39002,
"COL","CPI","TOT","AGRWTH","M","2015-12",6.771054,
"COL","CPI","TOT","AGRWTH","M","2016-01",7.459423,
"COL","CPI","TOT","AGRWTH","M","2016-02",7.590622,
"COL","CPI","TOT","AGRWTH","M","2016-03",7.976525,
"COL","CPI","TOT","AGRWTH","M","2016-04",7.933898,
"COL","CPI","TOT","AGRWTH","M","2016-05",8.200082,
"COL","CPI","TOT","AGRWTH","M","2016-06",8.600918,
"COL","CPI","TOT","AGRWTH","M","2016-07",8.960837,
"COL","CPI","TOT","AGRWTH","M","2016-08",8.096013,
"COL","CPI","TOT","AGRWTH","M","2016-09",7.270965,
"COL","CPI","TOT","AGRWTH","M","2016-10",6.48371,
"COL","CPI","TOT","AGRWTH","M","2016-11",5.96634,
"COL","CPI","TOT","AGRWTH","M","2016-12",5.747127,
"COL","CPI","TOT","AGRWTH","M","2017-01",5.47034,
"COL","CPI","TOT","AGRWTH","M","2017-02",5.185071,
"COL","CPI","TOT","AGRWTH","M","2017-03",4.692643,
"COL","CPI","TOT","AGRWTH","M","2017-04",4.661792,
"COL","CPI","TOT","AGRWTH","M","2017-05",4.36529,
"COL","CPI","TOT","AGRWTH","M","2017-06",3.990044,
"COL","CPI","TOT","AGRWTH","M","2017-07",3.399115,
"COL","CPI","TOT","AGRWTH","M","2017-08",3.869025,
"COL","CPI","TOT","AGRWTH","M","2017-09",3.968971,
"COL","CPI","TOT","AGRWTH","M","2017-10",4.046722,
"COL","CPI","TOT","AGRWTH","M","2017-11",4.117425,
"COL","CPI","TOT","AGRWTH","M","2017-12",4.085457,
"COL","CPI","TOT","AGRWTH","M","2018-01",3.672924,
"COL","CPI","TOT","AGRWTH","M","2018-02",3.372025,
"COL","CPI","TOT","AGRWTH","M","2018-03",3.136882,
"COL","CPI","TOT","AGRWTH","M","2018-04",3.129549,
"LVA","CPI","TOT","AGRWTH","M","1996-01",23.15734,
"LVA","CPI","TOT","AGRWTH","M","1996-02",21.45934,
"LVA","CPI","TOT","AGRWTH","M","1996-03",20.19753,
"LVA","CPI","TOT","AGRWTH","M","1996-04",18.50775,
"LVA","CPI","TOT","AGRWTH","M","1996-05",17.41936,
"LVA","CPI","TOT","AGRWTH","M","1996-06",17.61243,
"LVA","CPI","TOT","AGRWTH","M","1996-07",17.70784,
"LVA","CPI","TOT","AGRWTH","M","1996-08",17.47527,
"LVA","CPI","TOT","AGRWTH","M","1996-09",16.14619,
"LVA","CPI","TOT","AGRWTH","M","1996-10",15.71754,
"LVA","CPI","TOT","AGRWTH","M","1996-11",14.3623,
"LVA","CPI","TOT","AGRWTH","M","1996-12",13.11511,
"LVA","CPI","TOT","AGRWTH","M","1997-01",11.35399,
"LVA","CPI","TOT","AGRWTH","M","1997-02",9.8665,
"LVA","CPI","TOT","AGRWTH","M","1997-03",8.648315,
"LVA","CPI","TOT","AGRWTH","M","1997-04",8.830744,
"LVA","CPI","TOT","AGRWTH","M","1997-05",9.055759,
"LVA","CPI","TOT","AGRWTH","M","1997-06",7.527527,
"LVA","CPI","TOT","AGRWTH","M","1997-07",7.661612,
"LVA","CPI","TOT","AGRWTH","M","1997-08",8.620689,
"LVA","CPI","TOT","AGRWTH","M","1997-09",8.105955,
"LVA","CPI","TOT","AGRWTH","M","1997-10",7.65748,
"LVA","CPI","TOT","AGRWTH","M","1997-11",7.363281,
"LVA","CPI","TOT","AGRWTH","M","1997-12",7.01107,
"LVA","CPI","TOT","AGRWTH","M","1998-01",6.346484,
"LVA","CPI","TOT","AGRWTH","M","1998-02",6.132523,
"LVA","CPI","TOT","AGRWTH","M","1998-03",5.993572,
"LVA","CPI","TOT","AGRWTH","M","1998-04",6.029301,
"LVA","CPI","TOT","AGRWTH","M","1998-05",5.392797,
"LVA","CPI","TOT","AGRWTH","M","1998-06",5.902067,
"LVA","CPI","TOT","AGRWTH","M","1998-07",4.577465,
"LVA","CPI","TOT","AGRWTH","M","1998-08",3.654485,
"LVA","CPI","TOT","AGRWTH","M","1998-09",3.500368,
"LVA","CPI","TOT","AGRWTH","M","1998-10",2.889011,
"LVA","CPI","TOT","AGRWTH","M","1998-11",2.801528,
"LVA","CPI","TOT","AGRWTH","M","1998-12",2.758621,
"LVA","CPI","TOT","AGRWTH","M","1999-01",2.670251,
"LVA","CPI","TOT","AGRWTH","M","1999-02",2.629696,
"LVA","CPI","TOT","AGRWTH","M","1999-03",2.336782,
"LVA","CPI","TOT","AGRWTH","M","1999-04",1.488042,
"LVA","CPI","TOT","AGRWTH","M","1999-05",1.87677,
